vehicle_id,timestamp,speed,lead_vehicle_distance,relative_speed,lane_offset,steering_angle,brake_pressure,object_count,pedestrian_count,autopilot_engaged,traffic_light_state,weather_condition,road_type,scenario_type,time_gap,closing_risk,lane_departure_risk,hard_brake_risk,crowded_scene_risk,low_visibility_flag,red_light_flag,urban_flag,highway_flag,driver_intervention,near_collision,intervention_or_collision,is_risky_event
EV_021,2026-01-02 17:25:00,74.826,31.274,-2.05,0.021,3.136,0.311,2,1,1,yellow,clear,urban,normal_driving,0.4179563253414589,2.05,0.021,0.311,5,0,0,1,0,0,0,0,0
EV_021,2026-01-02 17:30:00,44.361,55.624,7.42,0.1,-4.544,0.265,2,0,1,green,clear,highway,normal_driving,1.2538941863348438,0.0,0.1,0.265,2,0,0,0,1,0,0,0,0
EV_021,2026-01-02 17:35:00,59.27,29.579,-4.94,-0.28,1.089,0.125,4,1,1,none,rain,urban,normal_driving,0.49905517125021087,4.94,0.28,0.125,7,1,0,1,0,0,0,0,0
EV_022,2026-01-01 00:00:00,52.903,40.467,-0.727,-0.056,-6.227,0.146,2,0,1,green,clear,highway,normal_driving,0.7649282649377162,0.727,0.056,0.146,2,0,0,0,1,0,0,0,0
EV_022,2026-01-01 00:05:00,41.38,32.524,-3.564,-0.121,-3.142,0.527,9,5,1,green,clear,suburban,pedestrian_crossing,0.7859835669405509,3.564,0.121,0.527,24,0,0,0,0,1,0,1,1
EV_022,2026-01-01 00:10:00,70.669,39.851,-1.891,-0.133,-13.155,0.125,3,1,0,none,rain,highway,normal_driving,0.5639106255925512,1.891,0.133,0.125,6,1,0,0,1,0,0,0,0
EV_022,2026-01-01 00:15:00,56.134,48.501,-3.568,-0.125,7.34,0.133,5,1,1,none,clear,urban,normal_driving,0.8640218049666868,3.568,0.125,0.133,8,0,0,1,0,0,0,0,0
EV_022,2026-01-01 00:20:00,39.959,53.928,-12.596,-0.358,2.611,0.0,7,0,1,green,clear,urban,normal_driving,1.3495833229059784,12.596,0.358,0.0,7,0,0,1,0,0,0,0,0
EV_022,2026-01-01 00:25:00,40.092,48.242,11.813,0.231,2.706,0.094,5,1,1,red,clear,suburban,red_light_risk,1.2032824503641624,0.0,0.231,0.094,8,0,1,0,0,0,1,1,1
EV_022,2026-01-01 00:30:00,52.356,28.887,12.632,0.033,4.163,0.156,8,1,1,green,clear,highway,normal_driving,0.5517419206967683,0.0,0.033,0.156,11,0,0,0,1,0,0,0,0
EV_022,2026-01-01 00:35:00,64.456,75.966,11.415,0.188,0.574,0.133,6,3,1,red,clear,urban,normal_driving,1.1785714285714284,0.0,0.188,0.133,15,0,1,1,0,0,0,0,0
EV_022,2026-01-01 00:40:00,66.849,7.439,-24.417,-0.072,-1.42,0.752,4,2,1,red,clear,suburban,cut_in,0.11128064742928091,24.417,0.072,0.752,10,0,1,0,0,0,0,0,1
EV_022,2026-01-01 00:45:00,58.138,73.119,-1.992,-0.099,1.025,0.254,6,1,0,green,clear,highway,normal_driving,1.2576800027520727,1.992,0.099,0.254,9,0,0,0,1,0,0,0,0
EV_022,2026-01-01 00:50:00,55.361,42.02,14.842,0.178,-6.599,0.131,5,2,1,green,clear,urban,normal_driving,0.7590180813207855,0.0,0.178,0.131,11,0,0,1,0,0,0,0,0
EV_022,2026-01-01 00:55:00,63.958,69.975,-16.63,0.425,-11.426,0.085,4,0,1,none,clear,suburban,normal_driving,1.0940773632696457,16.63,0.425,0.085,4,0,0,0,0,0,0,0,0
EV_022,2026-01-01 01:00:00,59.131,47.475,4.871,0.178,-0.505,0.146,0,0,1,red,rain,highway,red_light_risk,0.8028783548392552,0.0,0.178,0.146,0,1,1,0,1,1,1,1,1
EV_022,2026-01-01 01:05:00,58.786,63.204,0.503,0.301,1.821,0.149,2,0,1,red,rain,highway,normal_driving,1.0751539482189636,0.0,0.301,0.149,2,1,1,0,1,0,0,0,0
EV_022,2026-01-01 01:10:00,55.821,33.377,-19.184,0.898,-0.829,0.177,12,2,1,green,rain,highway,low_visibility,0.5979290947851168,19.184,0.898,0.177,18,1,0,0,1,1,0,1,1
EV_022,2026-01-01 01:15:00,58.238,58.666,-7.938,-0.2,4.48,0.068,5,0,1,green,rain,suburban,normal_driving,1.007349153473677,7.938,0.2,0.068,5,1,0,0,0,0,0,0,0
EV_022,2026-01-01 01:20:00,52.764,6.522,-28.663,-0.525,-5.895,0.966,4,3,0,none,snow,urban,hard_brake,0.12360700477598362,28.663,0.525,0.966,13,1,0,1,0,1,0,1,1
EV_022,2026-01-01 01:25:00,63.411,41.687,5.056,0.092,-3.764,0.288,6,1,0,green,clear,suburban,normal_driving,0.6574095977038683,0.0,0.092,0.288,9,0,0,0,0,0,0,0,0
EV_022,2026-01-01 01:30:00,64.6,56.14,13.232,0.09,1.056,0.13,4,0,1,green,clear,highway,normal_driving,0.8690402476780187,0.0,0.09,0.13,4,0,0,0,1,0,0,0,0
EV_022,2026-01-01 01:35:00,40.964,37.929,-9.806,0.001,-2.077,0.204,8,0,1,none,clear,suburban,normal_driving,0.9259105556098038,9.806,0.001,0.204,8,0,0,0,0,0,0,0,0
EV_022,2026-01-01 01:40:00,55.057,60.68,-9.391,0.413,-3.806,0.291,6,0,1,green,clear,suburban,normal_driving,1.1021305192800188,9.391,0.413,0.291,6,0,0,0,0,0,0,0,0
EV_022,2026-01-01 01:45:00,59.759,34.111,0.655,-0.072,-0.038,0.125,9,0,1,red,clear,suburban,normal_driving,0.5708094178282769,0.0,0.072,0.125,9,0,1,0,0,0,0,0,0
EV_022,2026-01-01 01:50:00,25.594,73.37,2.095,0.15,4.555,0.183,6,2,1,green,clear,urban,normal_driving,2.866687504883957,0.0,0.15,0.183,12,0,0,1,0,0,0,0,0
EV_022,2026-01-01 01:55:00,58.421,46.86,-6.529,-0.052,4.744,0.129,2,0,0,none,rain,highway,normal_driving,0.8021088307286763,6.529,0.052,0.129,2,1,0,0,1,0,0,0,0
EV_022,2026-01-01 02:00:00,58.262,37.642,-8.227,0.092,-2.403,0.231,4,1,0,green,clear,urban,normal_driving,0.6460814939411624,8.227,0.092,0.231,7,0,0,1,0,0,0,0,0
EV_022,2026-01-01 02:05:00,53.061,58.921,0.312,-0.036,-9.889,0.268,3,1,1,yellow,rain,suburban,normal_driving,1.1104389287800833,0.0,0.036,0.268,6,1,0,0,0,0,0,0,0
EV_022,2026-01-01 02:10:00,58.665,57.73,7.538,0.195,-5.954,0.138,7,2,1,none,rain,highway,normal_driving,0.9840620472172504,0.0,0.195,0.138,13,1,0,0,1,0,0,0,0
EV_022,2026-01-01 02:15:00,56.317,42.766,1.774,0.193,-6.352,0.11,1,5,1,green,clear,suburban,normal_driving,0.7593799385620683,0.0,0.193,0.11,16,0,0,0,0,0,0,0,0
EV_022,2026-01-01 02:20:00,56.049,41.949,-24.321,-0.085,-2.121,0.033,3,1,1,green,fog,urban,normal_driving,0.7484344056093775,24.321,0.085,0.033,6,1,0,1,0,0,0,0,0
EV_022,2026-01-01 02:25:00,42.624,35.513,2.953,0.073,-2.197,0.161,7,0,1,red,clear,highway,normal_driving,0.8331691066066065,0.0,0.073,0.161,7,0,1,0,1,0,0,0,0
EV_022,2026-01-01 02:30:00,49.985,56.955,-0.903,-0.133,0.474,0.198,6,1,1,green,clear,urban,normal_driving,1.1394418325497648,0.903,0.133,0.198,9,0,0,1,0,0,0,0,0
EV_022,2026-01-01 02:35:00,53.448,71.191,9.19,-0.016,0.156,0.152,8,1,1,green,snow,suburban,normal_driving,1.3319675198323604,0.0,0.016,0.152,11,1,0,0,0,0,0,0,0
EV_022,2026-01-01 02:40:00,46.444,65.994,11.701,-0.233,0.939,0.131,6,0,1,green,clear,urban,normal_driving,1.4209370424597363,0.0,0.233,0.131,6,0,0,1,0,0,0,0,0
EV_022,2026-01-01 02:45:00,75.724,53.223,-0.21,0.083,4.022,0.232,5,1,1,red,clear,highway,normal_driving,0.7028551053827056,0.21,0.083,0.232,8,0,1,0,1,0,0,0,0
EV_022,2026-01-01 02:50:00,53.829,44.505,-4.938,0.219,3.598,0.042,5,1,1,green,rain,suburban,normal_driving,0.8267848185922086,4.938,0.219,0.042,8,1,0,0,0,0,0,0,0
EV_022,2026-01-01 02:55:00,44.845,49.332,5.497,0.519,5.18,0.143,4,3,1,red,rain,urban,normal_driving,1.1000557475749806,0.0,0.519,0.143,13,1,1,1,0,0,0,0,0
EV_022,2026-01-01 03:00:00,68.615,45.306,-0.434,-0.174,4.757,0.102,6,1,1,green,fog,highway,normal_driving,0.6602929388617649,0.434,0.174,0.102,9,1,0,0,1,0,0,0,0
EV_022,2026-01-01 03:05:00,50.459,8.108,-12.677,-0.249,-3.109,0.763,2,2,1,green,clear,highway,cut_in,0.16068491250322045,12.677,0.249,0.763,8,0,0,0,1,1,0,1,1
EV_022,2026-01-01 03:10:00,54.132,60.349,5.947,0.442,-3.817,0.124,3,0,1,green,clear,highway,normal_driving,1.114848887903643,0.0,0.442,0.124,3,0,0,0,1,0,0,0,0
EV_022,2026-01-01 03:15:00,49.337,15.854,-16.98,-0.098,3.626,0.267,8,0,1,green,clear,urban,normal_driving,0.32134098141354356,16.98,0.098,0.267,8,0,0,1,0,0,0,0,0
EV_022,2026-01-01 03:20:00,62.175,50.528,10.654,0.12,3.478,0.279,5,0,1,red,clear,highway,normal_driving,0.8126739043023724,0.0,0.12,0.279,5,0,1,0,1,0,0,0,0
EV_022,2026-01-01 03:25:00,69.408,59.995,-3.768,0.184,-2.762,0.359,5,2,0,green,clear,suburban,normal_driving,0.8643816274781004,3.768,0.184,0.359,11,0,0,0,0,0,0,0,0
EV_022,2026-01-01 03:30:00,68.004,45.893,11.576,-0.019,2.378,0.192,7,1,1,green,clear,urban,normal_driving,0.6748573613316863,0.0,0.019,0.192,10,0,0,1,0,0,0,0,0
EV_022,2026-01-01 03:35:00,56.248,65.47,-15.813,-0.081,2.881,0.066,7,0,0,red,rain,highway,normal_driving,1.16395249608875,15.813,0.081,0.066,7,1,1,0,1,0,0,0,0
EV_022,2026-01-01 03:40:00,53.537,71.068,-0.395,0.181,-1.689,0.224,6,1,1,none,clear,urban,normal_driving,1.32745577824682,0.395,0.181,0.224,9,0,0,1,0,0,0,0,0
EV_022,2026-01-01 03:45:00,40.642,32.61,-5.371,0.182,-2.195,0.506,5,3,1,none,clear,highway,pedestrian_crossing,0.8023719305152305,5.371,0.182,0.506,14,0,0,0,1,1,0,1,1
EV_022,2026-01-01 03:50:00,53.118,6.572,-17.987,-0.035,0.265,0.785,6,2,0,yellow,rain,highway,cut_in,0.12372453782145412,17.987,0.035,0.785,12,1,0,0,1,1,1,1,1
EV_022,2026-01-01 03:55:00,52.66,48.469,6.52,0.114,2.882,0.093,5,1,1,green,clear,highway,normal_driving,0.9204139764527156,0.0,0.114,0.093,8,0,0,0,1,0,0,0,0
EV_022,2026-01-01 04:00:00,40.604,54.188,-4.748,0.082,-2.823,0.295,4,0,1,green,clear,suburban,normal_driving,1.334548320362526,4.748,0.082,0.295,4,0,0,0,0,0,0,0,0
EV_022,2026-01-01 04:05:00,52.894,8.965,-17.852,0.205,-2.062,0.517,5,1,1,green,clear,highway,cut_in,0.16948992324271184,17.852,0.205,0.517,8,0,0,0,1,1,1,1,1
EV_022,2026-01-01 04:10:00,47.544,55.581,1.427,0.15,-2.527,0.006,5,1,0,red,rain,highway,normal_driving,1.169043412417971,0.0,0.15,0.006,8,1,1,0,1,0,0,0,0
EV_022,2026-01-01 04:15:00,65.594,70.282,-11.906,0.115,-1.059,0.0,6,1,1,green,clear,highway,normal_driving,1.0714699515199562,11.906,0.115,0.0,9,0,0,0,1,0,0,0,0
EV_022,2026-01-01 04:20:00,27.521,32.877,6.044,-0.282,2.499,0.056,7,0,1,none,clear,highway,normal_driving,1.194615021256495,0.0,0.282,0.056,7,0,0,0,1,0,0,0,0
EV_022,2026-01-01 04:25:00,34.262,58.14,-2.065,-0.117,1.614,0.957,5,6,1,red,clear,urban,pedestrian_crossing,1.6969237055630144,2.065,0.117,0.957,23,0,1,1,0,1,1,1,1
EV_022,2026-01-01 04:30:00,55.707,35.552,-17.613,0.039,-4.611,0.348,7,1,1,green,fog,highway,normal_driving,0.6381962769490369,17.613,0.039,0.348,10,1,0,0,1,0,0,0,0
EV_022,2026-01-01 04:35:00,28.901,77.307,1.887,0.289,-5.133,0.879,4,5,1,green,rain,urban,pedestrian_crossing,2.674890142209612,0.0,0.289,0.879,19,1,0,1,0,0,0,0,1
EV_022,2026-01-01 04:40:00,59.711,4.081,-26.022,-0.37,12.764,0.899,6,2,0,red,clear,highway,hard_brake,0.06834586592085211,26.022,0.37,0.899,12,0,1,0,1,1,1,1,1
EV_022,2026-01-01 04:45:00,60.607,58.726,0.174,0.006,-2.132,0.077,3,3,1,yellow,rain,highway,normal_driving,0.9689639810582936,0.0,0.006,0.077,12,1,0,0,1,0,0,0,0
EV_022,2026-01-01 04:50:00,77.101,28.376,-9.054,-0.262,-0.767,0.331,4,1,0,none,clear,suburban,normal_driving,0.36803673104110196,9.054,0.262,0.331,7,0,0,0,0,0,0,0,0
EV_022,2026-01-01 04:55:00,58.973,63.462,5.863,0.024,-1.627,0.259,5,0,1,red,clear,highway,normal_driving,1.0761195801468468,0.0,0.024,0.259,5,0,1,0,1,0,0,0,0
EV_022,2026-01-01 05:00:00,72.567,17.211,2.58,0.512,1.581,0.178,6,0,1,green,clear,highway,normal_driving,0.2371739220306751,0.0,0.512,0.178,6,0,0,0,1,0,0,0,0
EV_022,2026-01-01 05:05:00,49.338,49.892,18.981,-0.142,-1.085,0.126,6,2,1,yellow,fog,suburban,normal_driving,1.0112286675584743,0.0,0.142,0.126,12,1,0,0,0,0,0,0,0
EV_022,2026-01-01 05:10:00,22.794,35.683,-8.92,-0.167,-1.183,0.347,4,1,1,none,clear,urban,normal_driving,1.5654558217074668,8.92,0.167,0.347,7,0,0,1,0,0,0,0,0
EV_022,2026-01-01 05:15:00,54.186,35.579,10.069,-0.066,-5.497,0.0,9,0,1,green,clear,urban,normal_driving,0.6566087181190714,0.0,0.066,0.0,9,0,0,1,0,0,0,0,0
EV_022,2026-01-01 05:20:00,56.883,55.662,-9.462,-0.088,1.843,0.214,7,2,1,green,clear,highway,normal_driving,0.9785348874004535,9.462,0.088,0.214,13,0,0,0,1,0,0,0,0
EV_022,2026-01-01 05:25:00,65.731,37.252,11.451,1.059,13.615,0.358,4,1,1,yellow,clear,suburban,lane_departure,0.5667341132798832,0.0,1.059,0.358,7,0,0,0,0,1,0,1,1
EV_022,2026-01-01 05:30:00,52.215,62.386,-2.269,0.588,0.117,0.249,3,1,1,green,rain,urban,normal_driving,1.1947907689361295,2.269,0.588,0.249,6,1,0,1,0,0,0,0,0
EV_022,2026-01-01 05:35:00,71.469,39.505,-4.482,-0.071,1.86,0.137,5,3,1,green,clear,highway,normal_driving,0.5527571394590662,4.482,0.071,0.137,14,0,0,0,1,0,0,0,0
EV_022,2026-01-01 05:40:00,55.619,50.162,2.699,-0.017,1.185,0.195,3,1,1,red,snow,highway,normal_driving,0.9018860461353134,0.0,0.017,0.195,6,1,1,0,1,0,0,0,0
EV_022,2026-01-01 05:45:00,34.49,54.848,7.039,0.228,-2.747,0.114,7,0,0,green,clear,suburban,normal_driving,1.5902580458103797,0.0,0.228,0.114,7,0,0,0,0,0,0,0,0
EV_022,2026-01-01 05:50:00,60.666,32.558,5.535,0.012,-4.784,0.177,4,1,0,none,clear,suburban,normal_driving,0.536676227211288,0.0,0.012,0.177,7,0,0,0,0,0,0,0,0
EV_022,2026-01-01 05:55:00,40.181,56.009,-10.942,0.447,-5.324,0.234,7,1,1,green,clear,highway,normal_driving,1.3939175232074863,10.942,0.447,0.234,10,0,0,0,1,0,0,0,0
EV_022,2026-01-01 06:00:00,34.56,32.521,-1.029,-0.063,3.557,0.035,3,1,1,red,snow,suburban,normal_driving,0.9410011574074074,1.029,0.063,0.035,6,1,1,0,0,0,0,0,0
EV_022,2026-01-01 06:05:00,62.601,26.219,-4.146,-0.656,2.509,0.198,6,2,1,green,clear,highway,normal_driving,0.4188271752847399,4.146,0.656,0.198,12,0,0,0,1,0,0,0,0
EV_022,2026-01-01 06:10:00,57.135,41.069,-5.161,-0.214,-7.471,0.031,5,0,1,green,rain,suburban,normal_driving,0.7188063358711824,5.161,0.214,0.031,5,1,0,0,0,0,0,0,0
EV_022,2026-01-01 06:15:00,45.987,52.701,-4.319,-0.15,-6.13,0.0,6,0,1,green,clear,highway,normal_driving,1.1459977819818643,4.319,0.15,0.0,6,0,0,0,1,0,0,0,0
EV_022,2026-01-01 06:20:00,41.143,49.957,-7.502,-0.404,-3.556,0.356,4,0,1,yellow,clear,urban,normal_driving,1.2142284228179763,7.502,0.404,0.356,4,0,0,1,0,0,0,0,0
EV_022,2026-01-01 06:25:00,63.503,39.639,-2.106,0.292,0.919,0.239,5,1,1,none,clear,urban,normal_driving,0.6242067303906903,2.106,0.292,0.239,8,0,0,1,0,0,0,0,0
EV_022,2026-01-01 06:30:00,93.48,49.601,-5.846,-0.249,-6.581,0.06,4,1,1,none,clear,suburban,normal_driving,0.5306054771074026,5.846,0.249,0.06,7,0,0,0,0,0,0,0,0
EV_022,2026-01-01 06:35:00,42.591,26.998,-12.115,0.023,3.254,0.244,6,1,1,red,clear,urban,red_light_risk,0.6338897889225423,12.115,0.023,0.244,9,0,1,1,0,1,0,1,1
EV_022,2026-01-01 06:40:00,49.668,85.852,-2.569,0.071,-1.865,0.191,6,1,1,green,clear,highway,normal_driving,1.7285173552387856,2.569,0.071,0.191,9,0,0,0,1,0,0,0,0
EV_022,2026-01-01 06:45:00,40.344,26.741,-2.159,-0.162,-0.963,0.221,10,1,1,none,clear,highway,normal_driving,0.6628247075153678,2.159,0.162,0.221,13,0,0,0,1,0,0,0,0
EV_022,2026-01-01 06:50:00,46.884,9.011,-11.44,0.172,-1.373,0.582,3,0,0,green,clear,urban,cut_in,0.19219776469584504,11.44,0.172,0.582,3,0,0,1,0,0,1,1,1
EV_022,2026-01-01 06:55:00,34.266,27.062,0.532,-0.183,-4.88,0.095,6,0,1,yellow,clear,urban,normal_driving,0.789762446740209,0.0,0.183,0.095,6,0,0,1,0,0,0,0,0
EV_022,2026-01-01 07:00:00,44.443,57.605,-12.029,0.016,4.528,0.13,4,0,1,green,clear,suburban,normal_driving,1.2961546250253133,12.029,0.016,0.13,4,0,0,0,0,0,0,0,0
EV_022,2026-01-01 07:05:00,45.545,28.909,-10.717,0.165,4.993,0.0,8,0,1,yellow,clear,urban,normal_driving,0.6347348775935887,10.717,0.165,0.0,8,0,0,1,0,0,0,0,0
EV_022,2026-01-01 07:10:00,44.546,7.744,-18.13,0.391,1.538,0.928,5,3,0,red,clear,urban,cut_in,0.17384276927221298,18.13,0.391,0.928,14,0,1,1,0,0,0,0,1
EV_022,2026-01-01 07:15:00,56.251,45.648,-0.516,0.125,-4.262,0.256,5,1,0,yellow,clear,highway,normal_driving,0.8115055732342537,0.516,0.125,0.256,8,0,0,0,1,0,0,0,0
EV_022,2026-01-01 07:20:00,66.272,42.853,-10.618,0.102,-1.585,0.237,5,1,0,yellow,rain,urban,normal_driving,0.6466230082085949,10.618,0.102,0.237,8,1,0,1,0,0,0,0,0
EV_022,2026-01-01 07:25:00,65.011,61.102,-4.725,0.17,-6.485,0.115,3,0,1,green,rain,urban,normal_driving,0.9398717140176278,4.725,0.17,0.115,3,1,0,1,0,0,0,0,0
EV_022,2026-01-01 07:30:00,67.218,29.438,3.803,0.374,3.38,0.147,4,2,1,none,clear,highway,normal_driving,0.4379481686453033,0.0,0.374,0.147,10,0,0,0,1,0,0,0,0
EV_022,2026-01-01 07:35:00,64.957,43.571,-2.696,1.04,14.421,0.225,7,0,1,green,clear,urban,lane_departure,0.6707668149699032,2.696,1.04,0.225,7,0,0,1,0,0,0,0,1
EV_022,2026-01-01 07:40:00,55.544,24.865,-1.515,0.017,8.343,0.132,3,0,0,none,clear,urban,normal_driving,0.447663113927697,1.515,0.017,0.132,3,0,0,1,0,0,0,0,0
EV_022,2026-01-01 07:45:00,56.068,12.971,-8.548,-0.13,-2.876,0.015,5,2,1,green,clear,urban,normal_driving,0.23134408218591712,8.548,0.13,0.015,11,0,0,1,0,0,0,0,0
EV_022,2026-01-01 07:50:00,30.442,22.256,-9.461,0.026,7.461,0.068,7,0,0,red,clear,urban,normal_driving,0.7310951974246107,9.461,0.026,0.068,7,0,1,1,0,0,0,0,0
EV_022,2026-01-01 07:55:00,52.59,61.943,0.682,-0.129,2.439,0.0,10,0,1,green,rain,highway,normal_driving,1.1778474995246244,0.0,0.129,0.0,10,1,0,0,1,0,0,0,0
EV_022,2026-01-01 08:00:00,54.67,38.438,4.566,0.157,3.969,0.085,2,1,0,yellow,clear,highway,normal_driving,0.7030912749222609,0.0,0.157,0.085,5,0,0,0,1,0,0,0,0
EV_022,2026-01-01 08:05:00,66.219,40.326,-3.328,0.171,-3.894,0.197,6,1,0,green,rain,urban,normal_driving,0.6089792959724551,3.328,0.171,0.197,9,1,0,1,0,0,0,0,0
EV_022,2026-01-01 08:10:00,55.597,30.519,2.383,0.249,0.965,0.283,3,1,1,green,fog,suburban,normal_driving,0.5489324963577171,0.0,0.249,0.283,6,1,0,0,0,0,0,0,0
EV_022,2026-01-01 08:15:00,58.499,47.429,3.268,0.153,-2.829,0.101,8,1,1,green,clear,urban,normal_driving,0.8107659959999316,0.0,0.153,0.101,11,0,0,1,0,0,0,0,0
EV_022,2026-01-01 08:20:00,72.52,42.341,-4.625,-0.385,2.141,0.116,5,1,1,green,rain,suburban,normal_driving,0.5838527302813018,4.625,0.385,0.116,8,1,0,0,0,0,0,0,0
EV_022,2026-01-01 08:25:00,52.223,45.694,4.874,-0.087,-0.825,0.067,4,4,0,none,clear,highway,normal_driving,0.8749784577676504,0.0,0.087,0.067,16,0,0,0,1,0,0,0,0
EV_022,2026-01-01 08:30:00,59.644,6.378,-15.81,-0.135,-5.04,0.902,3,1,1,yellow,rain,suburban,hard_brake,0.10693447790221984,15.81,0.135,0.902,6,1,0,0,0,1,0,1,1
EV_022,2026-01-01 08:35:00,63.121,40.126,-2.665,0.129,-7.202,0.113,3,1,0,green,clear,suburban,normal_driving,0.6356996879010155,2.665,0.129,0.113,6,0,0,0,0,0,0,0,0
EV_022,2026-01-01 08:40:00,41.539,62.659,-17.061,0.51,-2.666,0.23,6,3,1,green,clear,suburban,normal_driving,1.5084378535833793,17.061,0.51,0.23,15,0,0,0,0,0,0,0,0
EV_022,2026-01-01 08:45:00,52.593,61.401,-0.824,-0.159,-4.246,0.115,7,1,0,red,clear,urban,normal_driving,1.1674747589983459,0.824,0.159,0.115,10,0,1,1,0,0,0,0,0
EV_022,2026-01-01 08:50:00,54.412,76.057,-3.019,-0.712,-0.48,0.052,4,2,1,none,snow,highway,normal_driving,1.3977982797912225,3.019,0.712,0.052,10,1,0,0,1,0,0,0,0
EV_022,2026-01-01 08:55:00,53.638,35.635,-4.866,-0.203,-0.481,0.141,4,1,1,green,clear,urban,normal_driving,0.6643610872888623,4.866,0.203,0.141,7,0,0,1,0,0,0,0,0
EV_022,2026-01-01 09:00:00,65.372,32.742,9.053,0.23,-0.165,0.211,9,3,1,red,rain,highway,normal_driving,0.5008566358685675,0.0,0.23,0.211,18,1,1,0,1,0,0,0,0
EV_022,2026-01-01 09:05:00,23.289,27.972,0.843,-0.02,-2.68,0.0,4,1,1,none,clear,urban,normal_driving,1.2010820559062219,0.0,0.02,0.0,7,0,0,1,0,0,0,0,0
EV_022,2026-01-01 09:10:00,46.97,31.534,-3.813,0.219,-0.581,0.277,8,1,1,red,clear,highway,normal_driving,0.6713647008728976,3.813,0.219,0.277,11,0,1,0,1,0,0,0,0
EV_022,2026-01-01 09:15:00,36.457,28.474,-5.165,0.01,-1.47,0.111,6,1,0,red,clear,highway,normal_driving,0.7810297062292564,5.165,0.01,0.111,9,0,1,0,1,0,0,0,0
EV_022,2026-01-01 09:20:00,37.794,19.829,8.373,-0.249,3.277,0.111,8,1,1,yellow,clear,highway,normal_driving,0.524659998941631,0.0,0.249,0.111,11,0,0,0,1,0,0,0,0
EV_022,2026-01-01 09:25:00,83.895,32.714,3.347,-0.261,-2.587,0.289,2,0,1,none,clear,highway,normal_driving,0.38993980570951786,0.0,0.261,0.289,2,0,0,0,1,0,0,0,0
EV_022,2026-01-01 09:30:00,58.102,48.432,-1.126,-0.375,3.483,0.168,3,0,1,none,clear,urban,normal_driving,0.833568551857079,1.126,0.375,0.168,3,0,0,1,0,0,0,0,0
EV_022,2026-01-01 09:35:00,51.067,44.538,-3.132,0.016,-7.935,0.213,2,1,1,green,clear,urban,normal_driving,0.8721483541230148,3.132,0.016,0.213,5,0,0,1,0,0,0,0,0
EV_022,2026-01-01 09:40:00,56.502,48.286,4.298,0.222,-3.646,0.15,5,0,1,red,clear,urban,normal_driving,0.8545892180807759,0.0,0.222,0.15,5,0,1,1,0,0,0,0,0
EV_022,2026-01-01 09:45:00,67.656,57.329,-4.731,-0.115,6.742,0.114,5,3,1,green,rain,suburban,normal_driving,0.847360175002956,4.731,0.115,0.114,14,1,0,0,0,0,0,0,0
EV_022,2026-01-01 09:50:00,59.862,40.672,-0.278,0.164,0.742,0.073,4,2,0,none,rain,highway,normal_driving,0.6794293541812836,0.278,0.164,0.073,10,1,0,0,1,0,0,0,0
EV_022,2026-01-01 09:55:00,61.228,51.01,-2.108,0.073,3.012,0.215,5,0,1,red,clear,highway,normal_driving,0.8331155680407656,2.108,0.073,0.215,5,0,1,0,1,0,0,0,0
EV_022,2026-01-01 10:00:00,79.586,18.441,1.822,-0.043,4.707,0.208,3,1,0,none,clear,highway,normal_driving,0.23171160756917045,0.0,0.043,0.208,6,0,0,0,1,0,0,0,0
EV_022,2026-01-01 10:05:00,62.278,40.312,-7.703,-0.166,-7.527,0.19,4,0,1,green,fog,suburban,normal_driving,0.647291178265198,7.703,0.166,0.19,4,1,0,0,0,0,0,0,0
EV_022,2026-01-01 10:10:00,48.743,43.862,-12.281,-0.006,-0.808,0.124,3,2,1,red,rain,highway,normal_driving,0.8998625443653447,12.281,0.006,0.124,9,1,1,0,1,0,0,0,0
EV_022,2026-01-01 10:15:00,50.496,42.818,7.9,0.166,-5.618,0.1,3,2,0,none,rain,suburban,normal_driving,0.8479483523447401,0.0,0.166,0.1,9,1,0,0,0,0,0,0,0
EV_022,2026-01-01 10:20:00,29.921,56.131,7.731,-0.005,-4.509,0.773,4,4,1,green,rain,highway,pedestrian_crossing,1.8759733966110759,0.0,0.005,0.773,16,1,0,0,1,1,0,1,1
EV_022,2026-01-01 10:25:00,54.869,33.093,5.39,0.193,7.004,0.045,5,2,1,green,rain,urban,normal_driving,0.6031274490149265,0.0,0.193,0.045,11,1,0,1,0,0,0,0,0
EV_022,2026-01-01 10:30:00,51.204,6.116,-26.279,0.051,0.579,0.979,6,3,1,red,clear,suburban,hard_brake,0.11944379345363643,26.279,0.051,0.979,15,0,1,0,0,0,1,1,1
EV_022,2026-01-01 10:35:00,69.635,55.583,5.474,0.089,3.35,0.262,8,1,1,green,clear,urban,normal_driving,0.7982049256839232,0.0,0.089,0.262,11,0,0,1,0,0,0,0,0
EV_022,2026-01-01 10:40:00,80.089,26.142,-2.224,-0.016,6.236,0.235,6,0,1,none,rain,suburban,normal_driving,0.326411866798187,2.224,0.016,0.235,6,1,0,0,0,0,0,0,0
EV_022,2026-01-01 10:45:00,52.886,39.128,-3.575,0.305,1.753,0.084,1,0,0,green,snow,suburban,normal_driving,0.7398555383277238,3.575,0.305,0.084,1,1,0,0,0,0,0,0,0
